,DJI
15/8/1974,737.880005
16/8/1974,731.539978
19/8/1974,721.840027
20/8/1974,726.849976
21/8/1974,711.590027
22/8/1974,704.630005
23/8/1974,686.799988
26/8/1974,688.130005
27/8/1974,671.539978
28/8/1974,666.609985
29/8/1974,656.840027
30/8/1974,678.580017
3/9/1974,663.330017
4/9/1974,648
5/9/1974,670.76001
6/9/1974,677.880005
9/9/1974,662.940002
10/9/1974,658.169983
11/9/1974,654.719971
12/9/1974,641.73999
13/9/1974,627.190002
16/9/1974,639.789978
17/9/1974,648.780029
18/9/1974,651.909973
19/9/1974,674.049988
20/9/1974,670.76001
23/9/1974,663.719971
24/9/1974,654.099976
25/9/1974,649.950012
26/9/1974,637.97998
27/9/1974,621.950012
30/9/1974,607.869995
1/10/1974,604.820007
2/10/1974,601.530029
3/10/1974,587.609985
4/10/1974,584.559998
7/10/1974,607.559998
8/10/1974,602.630005
9/10/1974,631.02002
10/10/1974,648.080017
11/10/1974,658.169983
14/10/1974,673.5
15/10/1974,658.400024
16/10/1974,642.289978
17/10/1974,651.440002
18/10/1974,654.880005
21/10/1974,669.820007
22/10/1974,662.859985
23/10/1974,645.030029
24/10/1974,636.26001
25/10/1974,636.190002
28/10/1974,633.840027
29/10/1974,659.340027
30/10/1974,673.030029
31/10/1974,665.52002
1/11/1974,665.280029
4/11/1974,657.22998
5/11/1974,674.75
6/11/1974,669.119995
7/11/1974,671.929993
8/11/1974,667.159973
11/11/1974,672.640015
12/11/1974,659.179993
13/11/1974,659.179993
14/11/1974,658.400024
15/11/1974,647.609985
18/11/1974,624.919983
19/11/1974,614.049988
20/11/1974,609.590027
21/11/1974,608.570007
22/11/1974,615.299988
25/11/1974,611.940002
26/11/1974,617.26001
27/11/1974,619.289978
29/11/1974,618.659973
2/12/1974,603.02002
3/12/1974,596.609985
4/12/1974,598.640015
5/12/1974,587.059998
6/12/1974,577.599976
9/12/1974,579.940002
10/12/1974,593.869995
11/12/1974,595.349976
12/12/1974,596.369995
13/12/1974,592.77002
16/12/1974,586.830017
17/12/1974,597.539978
18/12/1974,603.48999
19/12/1974,604.429993
20/12/1974,598.47998
23/12/1974,589.640015
24/12/1974,598.400024
26/12/1974,604.73999
27/12/1974,602.159973
30/12/1974,603.25
31/12/1974,616.23999
2/1/1975,632.039978
3/1/1975,634.539978
6/1/1975,637.200012
7/1/1975,641.190002
8/1/1975,635.400024
9/1/1975,645.26001
10/1/1975,658.789978
13/1/1975,654.179993
14/1/1975,648.700012
15/1/1975,653.390015
16/1/1975,655.73999
17/1/1975,644.630005
20/1/1975,647.450012
21/1/1975,641.900024
22/1/1975,652.609985
23/1/1975,656.76001
24/1/1975,666.609985
27/1/1975,692.659973
28/1/1975,694.77002
29/1/1975,705.960022
30/1/1975,696.419983
31/1/1975,703.690002
3/2/1975,711.440002
4/2/1975,708.070007
5/2/1975,717.849976
6/2/1975,714.169983
7/2/1975,711.909973
10/2/1975,708.390015
11/2/1975,707.599976
12/2/1975,715.030029
13/2/1975,726.919983
14/2/1975,734.200012
18/2/1975,731.299988
19/2/1975,736.390015
20/2/1975,745.380005
21/2/1975,749.77002
24/2/1975,736.940002
25/2/1975,719.179993
26/2/1975,728.099976
27/2/1975,731.150024
28/2/1975,739.049988
3/3/1975,753.130005
4/3/1975,757.73999
5/3/1975,752.820007
6/3/1975,761.809998
7/3/1975,770.099976
10/3/1975,776.130005
11/3/1975,770.890015
12/3/1975,763.690002
13/3/1975,762.97998
14/3/1975,773.469971
17/3/1975,786.530029
18/3/1975,779.409973
19/3/1975,769.47998
20/3/1975,764
21/3/1975,763.059998
24/3/1975,743.429993
25/3/1975,747.890015
26/3/1975,766.190002
27/3/1975,770.26001
31/3/1975,768.150024
1/4/1975,761.580017
2/4/1975,760.559998
3/4/1975,752.190002
4/4/1975,747.26001
7/4/1975,742.880005
8/4/1975,749.219971
9/4/1975,767.98999
10/4/1975,781.289978
11/4/1975,789.5
14/4/1975,806.950012
15/4/1975,815.080017
16/4/1975,815.710022
17/4/1975,819.460022
18/4/1975,808.429993
21/4/1975,815.859985
22/4/1975,814.140015
23/4/1975,802.48999
24/4/1975,803.659973
25/4/1975,811.799988
28/4/1975,810
29/4/1975,803.039978
30/4/1975,821.340027
1/5/1975,830.960022
2/5/1975,848.47998
5/5/1975,855.599976
6/5/1975,834.719971
7/5/1975,836.440002
8/5/1975,840.5
9/5/1975,850.130005
12/5/1975,847.469971
13/5/1975,850.130005
14/5/1975,858.72998
15/5/1975,848.799988
16/5/1975,837.609985
19/5/1975,837.690002
20/5/1975,830.48999
21/5/1975,818.679993
22/5/1975,818.909973
23/5/1975,831.900024
27/5/1975,826.109985
28/5/1975,817.039978
29/5/1975,815
30/5/1975,832.289978
2/6/1975,846.609985
3/6/1975,846.140015
4/6/1975,839.960022
5/6/1975,842.150024
6/6/1975,839.640015
9/6/1975,830.099976
10/6/1975,822.119995
11/6/1975,824.549988
12/6/1975,819.309998
13/6/1975,824.469971
16/6/1975,834.559998
17/6/1975,828.609985
18/6/1975,827.830017
19/6/1975,845.349976
20/6/1975,855.440002
23/6/1975,864.830017
24/6/1975,869.059998
25/6/1975,872.72998
26/6/1975,874.140015
27/6/1975,873.119995
30/6/1975,878.98999
1/7/1975,877.419983
2/7/1975,870.380005
3/7/1975,871.789978
7/7/1975,861.080017
8/7/1975,857.789978
9/7/1975,871.869995
10/7/1975,871.869995
11/7/1975,871.090027
14/7/1975,875.859985
15/7/1975,881.809998
16/7/1975,872.109985
17/7/1975,864.280029
18/7/1975,862.409973
21/7/1975,854.73999
22/7/1975,846.76001
23/7/1975,836.669983
24/7/1975,840.27002
25/7/1975,834.090027
28/7/1975,827.830017
29/7/1975,824.859985
30/7/1975,831.659973
31/7/1975,831.51001
1/8/1975,826.5
4/8/1975,818.049988
5/8/1975,810.150024
6/8/1975,813.669983
7/8/1975,815.789978
8/8/1975,817.73999
11/8/1975,823.76001
12/8/1975,828.539978
13/8/1975,820.559998
14/8/1975,817.039978
15/8/1975,825.640015
18/8/1975,822.75
19/8/1975,808.51001
20/8/1975,793.26001
21/8/1975,791.690002
22/8/1975,804.76001
25/8/1975,812.340027
26/8/1975,803.109985
27/8/1975,807.200012
28/8/1975,829.469971
29/8/1975,835.340027
2/9/1975,823.690002
3/9/1975,832.289978
4/9/1975,838.309998
5/9/1975,835.969971
8/9/1975,840.109985
9/9/1975,827.75
10/9/1975,817.659973
11/9/1975,812.659973
12/9/1975,809.22998
15/9/1975,803.190002
16/9/1975,795.130005
17/9/1975,799.049988
18/9/1975,814.609985
19/9/1975,829.789978
22/9/1975,820.400024
23/9/1975,819.849976
24/9/1975,826.190002
25/9/1975,820.23999
26/9/1975,818.599976
29/9/1975,805.22998
30/9/1975,793.880005
1/10/1975,784.159973
2/10/1975,794.549988
3/10/1975,813.210022
6/10/1975,819.659973
7/10/1975,816.51001
8/10/1975,823.909973
9/10/1975,824.539978
10/10/1975,823.909973
13/10/1975,837.77002
14/10/1975,835.25
15/10/1975,837.219971
16/10/1975,837.849976
17/10/1975,832.179993
20/10/1975,842.25
21/10/1975,846.820007
22/10/1975,849.570007
23/10/1975,855.159973
24/10/1975,840.52002
27/10/1975,838.47998
28/10/1975,851.460022
29/10/1975,838.630005
30/10/1975,839.419983
31/10/1975,836.039978
3/11/1975,825.719971
4/11/1975,830.130005
5/11/1975,836.27002
6/11/1975,840.919983
7/11/1975,835.799988
10/11/1975,835.47998
11/11/1975,838.549988
12/11/1975,852.25
13/11/1975,851.22998
14/11/1975,853.669983
17/11/1975,856.659973
18/11/1975,855.23999
19/11/1975,848.23999
20/11/1975,843.51001
21/11/1975,840.76001
24/11/1975,845.640015
25/11/1975,855.400024
26/11/1975,858.549988
28/11/1975,860.669983
1/12/1975,856.340027
2/12/1975,843.200012
3/12/1975,825.48999
4/12/1975,829.109985
5/12/1975,818.799988
8/12/1975,821.630005
9/12/1975,824.150024
10/12/1975,833.98999
11/12/1975,832.72998
12/12/1975,832.809998
15/12/1975,836.590027
16/12/1975,844.299988
17/12/1975,846.27002
18/12/1975,852.090027
19/12/1975,844.380005
22/12/1975,838.630005
23/12/1975,843.75
24/12/1975,851.940002
26/12/1975,859.809998
29/12/1975,856.659973
30/12/1975,852.409973
31/12/1975,852.409973
2/1/1976,858.710022
5/1/1976,877.830017
6/1/1976,890.820007
7/1/1976,898.690002
8/1/1976,907.97998
9/1/1976,911.130005
12/1/1976,922.390015
13/1/1976,912.940002
14/1/1976,929.630005
15/1/1976,924.51001
16/1/1976,929.630005
19/1/1976,943.719971
20/1/1976,949.859985
21/1/1976,946.23999
22/1/1976,943.47998
23/1/1976,953.950012
26/1/1976,961.51001
27/1/1976,957.809998
28/1/1976,951.349976
29/1/1976,968.75
30/1/1976,975.280029
2/2/1976,971.349976
3/2/1976,972.609985
4/2/1976,976.619995
5/2/1976,964.809998
6/2/1976,954.900024
9/2/1976,957.179993
10/2/1976,968.75
11/2/1976,971.900024
12/2/1976,966.780029
13/2/1976,958.359985
17/2/1976,950.570007
18/2/1976,960.090027
19/2/1976,975.76001
20/2/1976,987.799988
23/2/1976,985.280029
24/2/1976,993.549988
25/2/1976,994.570007
26/2/1976,978.830017
27/2/1976,972.609985
1/3/1976,975.359985
2/3/1976,985.119995
3/3/1976,978.830017
4/3/1976,970.640015
5/3/1976,972.919983
8/3/1976,988.73999
9/3/1976,993.700012
10/3/1976,995.280029
11/3/1976,1003.309998
12/3/1976,987.640015
15/3/1976,974.5
16/3/1976,983.469971
17/3/1976,985.98999
18/3/1976,979.849976
19/3/1976,979.849976
22/3/1976,982.289978
23/3/1976,995.429993
24/3/1976,1009.210022
25/3/1976,1002.130005
26/3/1976,1003.460022
29/3/1976,997.400024
30/3/1976,992.130005
31/3/1976,999.450012
1/4/1976,994.099976
2/4/1976,991.580017
5/4/1976,1004.090027
6/4/1976,1001.650024
7/4/1976,986.219971
8/4/1976,977.090027
9/4/1976,968.280029
12/4/1976,971.27002
13/4/1976,984.26001
14/4/1976,974.650024
15/4/1976,980.47998
19/4/1976,988.109985
20/4/1976,1003.460022
21/4/1976,1011.02002
22/4/1976,1007.710022
23/4/1976,1000.710022
26/4/1976,1002.76001
27/4/1976,995.51001
28/4/1976,1000.700012
29/4/1976,1002.130005
30/4/1976,996.849976
3/5/1976,990.320007
4/5/1976,993.700012
5/5/1976,986.460022
6/5/1976,989.530029
7/5/1976,996.219971
10/5/1976,1007.47998
11/5/1976,1006.609985
12/5/1976,1005.669983
13/5/1976,1001.099976
14/5/1976,992.599976
17/5/1976,987.640015
18/5/1976,989.450012
19/5/1976,988.900024
20/5/1976,997.27002
21/5/1976,990.75
24/5/1976,971.530029
25/5/1976,971.690002
26/5/1976,968.630005
27/5/1976,965.570007
28/5/1976,975.22998
1/6/1976,973.130005
2/6/1976,975.929993
3/6/1976,973.799988
4/6/1976,963.900024
7/6/1976,958.090027
8/6/1976,959.969971
9/6/1976,958.090027
10/6/1976,964.390015
11/6/1976,978.799988
14/6/1976,991.23999
15/6/1976,985.919983
16/6/1976,988.619995
17/6/1976,1003.190002
18/6/1976,1001.880005
21/6/1976,1007.450012
22/6/1976,997.630005
23/6/1976,996.559998
24/6/1976,1003.77002
25/6/1976,999.840027
28/6/1976,997.380005
29/6/1976,1000.650024
30/6/1976,1002.780029
1/7/1976,994.840027
2/7/1976,999.840027
6/7/1976,991.809998
7/7/1976,991.159973
8/7/1976,991.97998
9/7/1976,1003.109985
12/7/1976,1011.210022
13/7/1976,1006.059998
14/7/1976,1005.159973
15/7/1976,997.460022
16/7/1976,993.210022
19/7/1976,990.830017
20/7/1976,988.289978
21/7/1976,989.440002
22/7/1976,991.080017
23/7/1976,990.909973
26/7/1976,991.51001
27/7/1976,984.130005
28/7/1976,981.330017
29/7/1976,979.289978
30/7/1976,984.640015
2/8/1976,982.26001
3/8/1976,990.330017
4/8/1976,992.280029
5/8/1976,986.679993
6/8/1976,986
9/8/1976,983.460022
10/8/1976,993.429993
11/8/1976,986.789978
12/8/1976,987.119995
13/8/1976,990.190002
16/8/1976,992.77002
17/8/1976,999.340027
18/8/1976,995.01001
19/8/1976,983.880005
20/8/1976,974.070007
23/8/1976,971.48999
24/8/1976,962.929993
25/8/1976,970.830017
26/8/1976,960.440002
27/8/1976,963.929993
30/8/1976,968.919983
31/8/1976,973.73999
1/9/1976,985.950012
2/9/1976,984.789978
3/9/1976,989.109985
7/9/1976,996.590027
8/9/1976,992.940002
9/9/1976,986.869995
10/9/1976,988.359985
13/9/1976,983.289978
14/9/1976,978.640015
15/9/1976,979.309998
16/9/1976,987.950012
17/9/1976,995.099976
20/9/1976,994.51001
21/9/1976,1014.789978
22/9/1976,1014.049988
23/9/1976,1010.799988
24/9/1976,1009.309998
27/9/1976,1013.130005
28/9/1976,994.929993
29/9/1976,991.190002
30/9/1976,990.190002
1/10/1976,979.890015
4/10/1976,977.97998
5/10/1976,966.76001
6/10/1976,959.690002
7/10/1976,965.090027
8/10/1976,952.380005
11/10/1976,940.820007
12/10/1976,932.349976
13/10/1976,948.299988
14/10/1976,935.919983
15/10/1976,937
18/10/1976,946.559998
19/10/1976,949.969971
20/10/1976,954.869995
21/10/1976,944.900024
22/10/1976,938.75
25/10/1976,938
26/10/1976,948.140015
27/10/1976,956.119995
28/10/1976,952.630005
29/10/1976,964.929993
1/11/1976,966.090027
3/11/1976,956.530029
4/11/1976,960.440002
5/11/1976,943.070007
8/11/1976,933.679993
9/11/1976,930.77002
10/11/1976,924.039978
11/11/1976,931.429993
12/11/1976,927.690002
15/11/1976,935.419983
16/11/1976,935.340027
17/11/1976,938.080017
18/11/1976,950.130005
19/11/1976,948.799988
22/11/1976,955.869995
23/11/1976,949.299988
24/11/1976,950.960022
26/11/1976,956.619995
29/11/1976,950.049988
30/11/1976,947.219971
1/12/1976,949.380005
2/12/1976,946.640015
3/12/1976,950.549988
6/12/1976,961.77002
7/12/1976,960.690002
8/12/1976,963.26001
9/12/1976,970.73999
10/12/1976,973.150024
13/12/1976,974.23999
14/12/1976,980.630005
15/12/1976,983.789978
16/12/1976,981.299988
17/12/1976,979.059998
20/12/1976,972.409973
21/12/1976,978.390015
22/12/1976,984.539978
23/12/1976,985.619995
27/12/1976,996.090027
28/12/1976,1000.080017
29/12/1976,994.929993
30/12/1976,999.090027
31/12/1976,1004.650024
3/1/1977,999.75
4/1/1977,987.869995
5/1/1977,978.059998
6/1/1977,979.890015
7/1/1977,983.130005
10/1/1977,986.869995
11/1/1977,976.650024
12/1/1977,968.25
13/1/1977,976.150024
14/1/1977,972.159973
17/1/1977,967.25
18/1/1977,962.429993
19/1/1977,968.669983
20/1/1977,959.030029
21/1/1977,962.429993
24/1/1977,963.599976
25/1/1977,965.919983
26/1/1977,958.530029
27/1/1977,954.539978
28/1/1977,957.530029
31/1/1977,954.369995
1/2/1977,958.359985
2/2/1977,952.789978
3/2/1977,947.140015
4/2/1977,947.890015
7/2/1977,946.309998
8/2/1977,942.23999
9/2/1977,933.840027
10/2/1977,937.919983
11/2/1977,931.52002
14/2/1977,938.330017
15/2/1977,944.320007
16/2/1977,948.299988
17/2/1977,943.72998
18/2/1977,940.23999
22/2/1977,939.909973
23/2/1977,938.25
24/2/1977,932.599976
25/2/1977,933.429993
28/2/1977,936.419983
1/3/1977,944.72998
2/3/1977,942.070007
3/3/1977,948.640015
4/3/1977,953.460022
7/3/1977,955.119995
8/3/1977,952.039978
9/3/1977,942.900024
10/3/1977,946.72998
11/3/1977,947.719971
14/3/1977,958.359985
15/3/1977,965.01001
16/3/1977,968
17/3/1977,964.840027
18/3/1977,961.02002
21/3/1977,953.539978
22/3/1977,950.960022
23/3/1977,942.320007
24/3/1977,935.669983
25/3/1977,928.859985
28/3/1977,926.109985
29/3/1977,932.01001
30/3/1977,921.210022
31/3/1977,919.130005
1/4/1977,927.359985
4/4/1977,915.559998
5/4/1977,916.140015
6/4/1977,914.72998
7/4/1977,918.880005
11/4/1977,924.099976
12/4/1977,937.159973
13/4/1977,938.179993
14/4/1977,947
15/4/1977,947.76001
18/4/1977,942.76001
19/4/1977,938.77002
20/4/1977,942.590027
21/4/1977,935.799988
22/4/1977,927.070007
25/4/1977,914.599976
26/4/1977,915.619995
27/4/1977,923.76001
28/4/1977,927.320007
29/4/1977,926.900024
2/5/1977,931.219971
3/5/1977,934.190002
4/5/1977,940.719971
5/5/1977,943.440002
6/5/1977,936.73999
9/5/1977,933.090027
10/5/1977,936.140015
11/5/1977,926.900024
12/5/1977,925.539978
13/5/1977,928.340027
16/5/1977,932.5
17/5/1977,936.47998
18/5/1977,941.909973
19/5/1977,936.47998
20/5/1977,930.460022
23/5/1977,917.059998
24/5/1977,912.400024
25/5/1977,903.23999
26/5/1977,908.070007
27/5/1977,898.830017
31/5/1977,898.659973
1/6/1977,906.549988
2/6/1977,903.150024
3/6/1977,912.22998
6/6/1977,903.039978
7/6/1977,908.669983
8/6/1977,912.98999
9/6/1977,909.849976
10/6/1977,910.789978
13/6/1977,912.400024
14/6/1977,922.570007
15/6/1977,917.570007
16/6/1977,920.450012
17/6/1977,920.450012
20/6/1977,924.27002
21/6/1977,928.599976
22/6/1977,926.309998
23/6/1977,925.369995
24/6/1977,929.700012
27/6/1977,924.099976
28/6/1977,915.619995
29/6/1977,913.330017
30/6/1977,916.299988
1/7/1977,912.650024
5/7/1977,913.590027
6/7/1977,907.72998
7/7/1977,909.51001
8/7/1977,907.98999
11/7/1977,905.530029
12/7/1977,903.409973
13/7/1977,902.98999
15/7/1977,905.950012
18/7/1977,910.599976
19/7/1977,919.27002
20/7/1977,920.47998
21/7/1977,921.780029
22/7/1977,923.419983
25/7/1977,914.23999
26/7/1977,908.179993
27/7/1977,888.429993
28/7/1977,889.98999
29/7/1977,890.070007
1/8/1977,891.809998
2/8/1977,887.390015
3/8/1977,886
4/8/1977,888.169983
5/8/1977,888.690002
8/8/1977,879.419983
9/8/1977,879.419983
10/8/1977,887.039978
11/8/1977,877.429993
12/8/1977,871.099976
15/8/1977,874.130005
16/8/1977,869.280029
17/8/1977,864.690002
18/8/1977,864.26001
19/8/1977,863.47998
22/8/1977,867.289978
23/8/1977,865.559998
24/8/1977,862.869995
25/8/1977,854.119995
26/8/1977,855.419983
29/8/1977,864.090027
30/8/1977,858.890015
31/8/1977,861.48999
1/9/1977,864.859985
2/9/1977,872.309998
6/9/1977,873.27002
7/9/1977,876.390015
8/9/1977,869.159973
9/9/1977,857.039978
12/9/1977,854.380005
13/9/1977,854.559998
14/9/1977,858.710022
15/9/1977,860.789978
16/9/1977,856.809998
19/9/1977,851.52002
20/9/1977,851.780029
21/9/1977,840.960022
22/9/1977,839.409973
23/9/1977,839.140015
26/9/1977,841.650024
27/9/1977,835.849976
28/9/1977,834.719971
29/9/1977,840.090027
30/9/1977,847.109985
3/10/1977,851.960022
4/10/1977,842
5/10/1977,837.320007
6/10/1977,842.080017
7/10/1977,840.349976
10/10/1977,840.26001
11/10/1977,832.289978
12/10/1977,823.97998
13/10/1977,818.169983
14/10/1977,821.640015
17/10/1977,820.340027
18/10/1977,820.51001
19/10/1977,812.200012
20/10/1977,814.799988
21/10/1977,808.299988
24/10/1977,802.320007
25/10/1977,801.539978
26/10/1977,813.409973
27/10/1977,818.609985
28/10/1977,822.679993
31/10/1977,818.349976
1/11/1977,806.909973
2/11/1977,800.849976
3/11/1977,802.669983
4/11/1977,809.940002
7/11/1977,816.440002
8/11/1977,816.27002
9/11/1977,818.429993
10/11/1977,832.549988
11/11/1977,845.890015
14/11/1977,838.359985
15/11/1977,842.780029
16/11/1977,837.059998
17/11/1977,831.859985
18/11/1977,835.76001
21/11/1977,836.109985
22/11/1977,842.52002
23/11/1977,843.299988
25/11/1977,844.419983
28/11/1977,839.570007
29/11/1977,827.27002
30/11/1977,829.700012
1/12/1977,825.710022
2/12/1977,823.97998
5/12/1977,821.030029
6/12/1977,806.909973
7/12/1977,807.429993
8/12/1977,806.909973
9/12/1977,815.22998
12/12/1977,815.75
13/12/1977,815.22998
14/12/1977,822.679993
15/12/1977,817.909973
16/12/1977,815.320007
19/12/1977,807.950012
20/12/1977,806.219971
21/12/1977,813.929993
22/12/1977,821.809998
23/12/1977,829.869995
27/12/1977,829.700012
28/12/1977,829.700012
29/12/1977,830.390015
30/12/1977,831.169983
3/1/1978,817.73999
4/1/1978,813.580017
5/1/1978,804.919983
6/1/1978,793.48999
9/1/1978,784.559998
10/1/1978,781.530029
11/1/1978,775.900024
12/1/1978,778.150024
13/1/1978,775.72998
16/1/1978,771.73999
17/1/1978,779.02002
18/1/1978,786.299988
19/1/1978,778.669983
20/1/1978,776.940002
23/1/1978,770.700012
24/1/1978,771.570007
25/1/1978,772.440002
26/1/1978,763.340027
27/1/1978,764.119995
30/1/1978,772.440002
31/1/1978,769.919983
1/2/1978,774.340027
2/2/1978,775.380005
3/2/1978,770.960022
6/2/1978,768.619995
7/2/1978,778.849976
8/2/1978,782.659973
9/2/1978,777.809998
10/2/1978,775.98999
13/2/1978,774.429993
14/2/1978,765.159973
15/2/1978,761.690002
16/2/1978,753.289978
17/2/1978,752.690002
21/2/1978,749.309998
22/2/1978,749.049988
23/2/1978,750.950012
24/2/1978,756.23999
27/2/1978,748.349976
28/2/1978,742.119995
1/3/1978,743.330017
2/3/1978,746.450012
3/3/1978,747.309998
6/3/1978,742.719971
7/3/1978,746.789978
8/3/1978,750.869995
9/3/1978,750
10/3/1978,758.580017
13/3/1978,759.960022
14/3/1978,762.559998
15/3/1978,758.580017
16/3/1978,762.820007
17/3/1978,768.710022
20/3/1978,773.820007
21/3/1978,762.820007
22/3/1978,757.539978
23/3/1978,756.5
27/3/1978,753.210022
